"","gutenberg_id","oraciones"
"5295",1661,"the station-master laughed heartily."
"5296",1661,"""no, sir, dr."
"5297",1661,"becher is an englishman, and there isn't a man in the parish who has a better-lined waistcoat."
"5298",1661,"but he has a gentleman staying with him, a patient, as i understand, who is a foreigner, and he looks as if a little good berkshire beef would do him no harm."""
"5299",1661,"the station-master had not finished his speech before we were all hastening in the direction of the fire."
"5300",1661,"the road topped a low hill, and there was a great widespread whitewashed building in front of us, spouting fire at every chink and window, while in the garden in front three fire-engines were vainly striving to keep the flames under."
"5301",1661,"""that's it!"""
"5302",1661,"cried hatherley, in intense excitement."
"5303",1661,"""there is the gravel-drive, and there are the rose-bushes where i lay."
"5304",1661,"that second window is the one that i jumped from."""
"5305",1661,"""well, at least,"" said holmes, ""you have had your revenge upon them."
"5306",1661,"there can be no question that it was your oil-lamp which, when it was crushed in the press, set fire to the wooden walls, though no doubt they were too excited in the chase after you to observe it at the time."
"5307",1661,"now keep your eyes open in this crowd for your friends of last night, though i very much fear that they are a good hundred miles off by now."""
"5308",1661,"and holmes' fears came to be realised, for from that day to this no word has ever been heard either of the beautiful woman, the sinister german, or the morose englishman."
"5309",1661,"early that morning a peasant had met a cart containing several people and some very bulky boxes driving rapidly in the direction of reading, but there all traces of the fugitives disappeared, and even holmes' ingenuity failed ever to discover the least clue as to their whereabouts."
"5310",1661,"the firemen had been much perturbed at the strange arrangements which they had found within, and still more so by discovering a newly severed human thumb upon a window-sill of the second floor."
"5311",1661,"about sunset, however, their efforts were at last successful, and they subdued the flames, but not before the roof had fallen in, and the whole place been reduced to such absolute ruin that, save some twisted cylinders and iron piping, not a trace remained of the machinery which had cost our unfortunate acquaintance so dearly."
"5312",1661,"large masses of nickel and of tin were discovered stored in an out-house, but no coins were to be found, which may have explained the presence of those bulky boxes which have been already referred to."
"5313",1661,"how our hydraulic engineer had been conveyed from the garden to the spot where he recovered his senses might have remained forever a mystery were it not for the soft mould, which told us a very plain tale."
"5314",1661,"he had evidently been carried down by two persons, one of whom had remarkably small feet and the other unusually large ones."
"5315",1661,"on the whole, it was most probable that the silent englishman, being less bold or less murderous than his companion, had assisted the woman to bear the unconscious man out of the way of danger."
"5316",1661,"""well,"" said our engineer ruefully as we took our seats to return once more to london, ""it has been a pretty business for me!"
"5317",1661,"i have lost my thumb and i have lost a fifty-guinea fee, and what have i gained?"""
"5318",1661,"""experience,"" said holmes, laughing."
"5319",1661,"""indirectly it may be of value, you know; you have only to put it into words to gain the reputation of being excellent company for the remainder of your existence."""
"5320",1661,"x."
"5321",1661,"the adventure of the noble bachelor  the lord st."
"5322",1661,"simon marriage, and its curious termination, have long ceased to be a subject of interest in those exalted circles in which the unfortunate bridegroom moves."
"5323",1661,"fresh scandals have eclipsed it, and their more piquant details have drawn the gossips away from this four-year-old drama."
"5324",1661,"as i have reason to believe, however, that the full facts have never been revealed to the general public, and as my friend sherlock holmes had a considerable share in clearing the matter up, i feel that no memoir of him would be complete without some little sketch of this remarkable episode."
"5325",1661,"it was a few weeks before my own marriage, during the days when i was still sharing rooms with holmes in baker street, that he came home from an afternoon stroll to find a letter on the table waiting for him."
"5326",1661,"i had remained indoors all day, for the weather had taken a sudden turn to rain, with high autumnal winds, and the jezail bullet which i had brought back in one of my limbs as a relic of my afghan campaign throbbed with dull persistence."
"5327",1661,"with my body in one easy-chair and my legs upon another, i had surrounded myself with a cloud of newspapers until at last, saturated with the news of the day, i tossed them all aside and lay listless, watching the huge crest and monogram upon the envelope upon the table and wondering lazily who my friend's noble correspondent could be."
"5328",1661,"""here is a very fashionable epistle,"" i remarked as he entered."
"5329",1661,"""your morning letters, if i remember right, were from a fish-monger and a tide-waiter."""
"5330",1661,"""yes, my correspondence has certainly the charm of variety,"" he answered, smiling, ""and the humbler are usually the more interesting."
"5331",1661,"this looks like one of those unwelcome social summonses which call upon a man either to be bored or to lie."""
"5332",1661,"he broke the seal and glanced over the contents."
"5333",1661,"""oh, come, it may prove to be something of interest, after all."""
"5334",1661,"""not social, then?"""
"5335",1661,"""no, distinctly professional."""
"5336",1661,"""and from a noble client?"""
"5337",1661,"""one of the highest in england."""
"5338",1661,"""my dear fellow, i congratulate you."""
"5339",1661,"""i assure you, watson, without affectation, that the status of my client is a matter of less moment to me than the interest of his case."
"5340",1661,"it is just possible, however, that that also may not be wanting in this new investigation."
"5341",1661,"you have been reading the papers diligently of late, have you not?"""
"5342",1661,"""it looks like it,"" said i ruefully, pointing to a huge bundle in the corner."
"5343",1661,"""i have had nothing else to do."""
"5344",1661,"""it is fortunate, for you will perhaps be able to post me up."
"5345",1661,"i read nothing except the criminal news and the agony column."
"5346",1661,"the latter is always instructive."
"5347",1661,"but if you have followed recent events so closely you must have read about lord st."
"5348",1661,"simon and his wedding?"""
"5349",1661,"""oh, yes, with the deepest interest."""
"5350",1661,"""that is well."
"5351",1661,"the letter which i hold in my hand is from lord st."
"5352",1661,"simon."
"5353",1661,"i will read it to you, and in return you must turn over these papers and let me have whatever bears upon the matter."
"5354",1661,"this is what he says:  ""'my dear mr."
"5355",1661,"sherlock holmes:--lord backwater tells me that i may place implicit reliance upon your judgment and discretion."
"5356",1661,"i have determined, therefore, to call upon you and to consult you in reference to the very painful event which has occurred in connection with my wedding."
"5357",1661,"mr."
"5358",1661,"lestrade, of scotland yard, is acting already in the matter, but he assures me that he sees no objection to your co-operation, and that he even thinks that it might be of some assistance."
"5359",1661,"i will call at four o'clock in the afternoon, and, should you have any other engagement at that time, i hope that you will postpone it, as this matter is of paramount importance."
"5360",1661,"yours faithfully, st."
"5361",1661,"simon.'"
"5362",1661,"""it is dated from grosvenor mansions, written with a quill pen, and the noble lord has had the misfortune to get a smear of ink upon the outer side of his right little finger,"" remarked holmes as he folded up the epistle."
"5363",1661,"""he says four o'clock."
"5364",1661,"it is three now."
"5365",1661,"he will be here in an hour."""
"5366",1661,"""then i have just time, with your assistance, to get clear upon the subject."
"5367",1661,"turn over those papers and arrange the extracts in their order of time, while i take a glance as to who our client is."""
"5368",1661,"he picked a red-covered volume from a line of books of reference beside the mantelpiece."
"5369",1661,"""here he is,"" said he, sitting down and flattening it out upon his knee."
"5370",1661,"""'lord robert walsingham de vere st."
"5371",1661,"simon, second son of the duke of balmoral.'"
"5372",1661,"hum!"
"5373",1661,"'arms: azure, three caltrops in chief over a fess sable."
"5374",1661,"born in 1846.'"
"5375",1661,"he's forty-one years of age, which is mature for marriage."
"5376",1661,"was under-secretary for the colonies in a late administration."
"5377",1661,"the duke, his father, was at one time secretary for foreign affairs."
"5378",1661,"they inherit plantagenet blood by direct descent, and tudor on the distaff side."
"5379",1661,"ha!"
"5380",1661,"well, there is nothing very instructive in all this."
"5381",1661,"i think that i must turn to you watson, for something more solid."""
"5382",1661,"""i have very little difficulty in finding what i want,"" said i, ""for the facts are quite recent, and the matter struck me as remarkable."
"5383",1661,"i feared to refer them to you, however, as i knew that you had an inquiry on hand and that you disliked the intrusion of other matters."""
"5384",1661,"""oh, you mean the little problem of the grosvenor square furniture van."
"5385",1661,"that is quite cleared up now--though, indeed, it was obvious from the first."
"5386",1661,"pray give me the results of your newspaper selections."""
"5387",1661,"""here is the first notice which i can find."
"5388",1661,"it is in the personal column of the morning post, and dates, as you see, some weeks back: 'a marriage has been arranged,' it says, 'and will, if rumour is correct, very shortly take place, between lord robert st."
"5389",1661,"simon, second son of the duke of balmoral, and miss hatty doran, the only daughter of aloysius doran."
"5390",1661,"esq., of san francisco, cal., u.s.a.'"
"5391",1661,"that is all."""
"5392",1661,"""terse and to the point,"" remarked holmes, stretching his long, thin legs towards the fire."
"5393",1661,"""there was a paragraph amplifying this in one of the society papers of the same week."
"5394",1661,"ah, here it is: 'there will soon be a call for protection in the marriage market, for the present free-trade principle appears to tell heavily against our home product."
"5395",1661,"one by one the management of the noble houses of great britain is passing into the hands of our fair cousins from across the atlantic."
"5396",1661,"an important addition has been made during the last week to the list of the prizes which have been borne away by these charming invaders."
"5397",1661,"lord st."
"5398",1661,"simon, who has shown himself for over twenty years proof against the little god's arrows, has now definitely announced his approaching marriage with miss hatty doran, the fascinating daughter of a california millionaire."
"5399",1661,"miss doran, whose graceful figure and striking face attracted much attention at the westbury house festivities, is an only child, and it is currently reported that her dowry will run to considerably over the six figures, with expectancies for the future."
"5400",1661,"as it is an open secret that the duke of balmoral has been compelled to sell his pictures within the last few years, and as lord st."
"5401",1661,"simon has no property of his own save the small estate of birchmoor, it is obvious that the californian heiress is not the only gainer by an alliance which will enable her to make the easy and common transition from a republican lady to a british peeress.'"""
"5402",1661,"""anything else?"""
"5403",1661,"asked holmes, yawning."
"5404",1661,"""oh, yes; plenty."
"5405",1661,"then there is another note in the morning post to say that the marriage would be an absolutely quiet one, that it would be at st."
"5406",1661,"george's, hanover square, that only half a dozen intimate friends would be invited, and that the party would return to the furnished house at lancaster gate which has been taken by mr."
"5407",1661,"aloysius doran."
"5408",1661,"two days later--that is, on wednesday last--there is a curt announcement that the wedding had taken place, and that the honeymoon would be passed at lord backwater's place, near petersfield."
"5409",1661,"those are all the notices which appeared before the disappearance of the bride."""
"5410",1661,"""before the what?"""
"5411",1661,"asked holmes with a start."
"5412",1661,"""the vanishing of the lady."""
"5413",1661,"""when did she vanish, then?"""
"5414",1661,"""at the wedding breakfast."""
"5415",1661,"""indeed."
"5416",1661,"this is more interesting than it promised to be; quite dramatic, in fact."""
"5417",1661,"""yes; it struck me as being a little out of the common."""
"5418",1661,"""they often vanish before the ceremony, and occasionally during the honeymoon; but i cannot call to mind anything quite so prompt as this."
"5419",1661,"pray let me have the details."""
"5420",1661,"""i warn you that they are very incomplete."""
"5421",1661,"""perhaps we may make them less so."""
"5422",1661,"""such as they are, they are set forth in a single article of a morning paper of yesterday, which i will read to you."
"5423",1661,"it is headed, 'singular occurrence at a fashionable wedding':  ""'the family of lord robert st."
"5424",1661,"simon has been thrown into the greatest consternation by the strange and painful episodes which have taken place in connection with his wedding."
"5425",1661,"the ceremony, as shortly announced in the papers of yesterday, occurred on the previous morning; but it is only now that it has been possible to confirm the strange rumours which have been so persistently floating about."
"5426",1661,"in spite of the attempts of the friends to hush the matter up, so much public attention has now been drawn to it that no good purpose can be served by affecting to disregard what is a common subject for conversation."
"5427",1661,"""'the ceremony, which was performed at st."
"5428",1661,"george's, hanover square, was a very quiet one, no one being present save the father of the bride, mr."
"5429",1661,"aloysius doran, the duchess of balmoral, lord backwater, lord eustace and lady clara st."
"5430",1661,"simon (the younger brother and sister of the bridegroom), and lady alicia whittington."
"5431",1661,"the whole party proceeded afterwards to the house of mr."
"5432",1661,"aloysius doran, at lancaster gate, where breakfast had been prepared."
"5433",1661,"it appears that some little trouble was caused by a woman, whose name has not been ascertained, who endeavoured to force her way into the house after the bridal party, alleging that she had some claim upon lord st."
"5434",1661,"simon."
"5435",1661,"it was only after a painful and prolonged scene that she was ejected by the butler and the footman."
"5436",1661,"the bride, who had fortunately entered the house before this unpleasant interruption, had sat down to breakfast with the rest, when she complained of a sudden indisposition and retired to her room."
"5437",1661,"her prolonged absence having caused some comment, her father followed her, but learned from her maid that she had only come up to her chamber for an instant, caught up an ulster and bonnet, and hurried down to the passage."
"5438",1661,"one of the footmen declared that he had seen a lady leave the house thus apparelled, but had refused to credit that it was his mistress, believing her to be with the company."
"5439",1661,"on ascertaining that his daughter had disappeared, mr."
"5440",1661,"aloysius doran, in conjunction with the bridegroom, instantly put themselves in communication with the police, and very energetic inquiries are being made, which will probably result in a speedy clearing up of this very singular business."
"5441",1661,"up to a late hour last night, however, nothing had transpired as to the whereabouts of the missing lady."
"5442",1661,"there are rumours of foul play in the matter, and it is said that the police have caused the arrest of the woman who had caused the original disturbance, in the belief that, from jealousy or some other motive, she may have been concerned in the strange disappearance of the bride.'"""
"5443",1661,"""and is that all?"""
"5444",1661,"""only one little item in another of the morning papers, but it is a suggestive one."""
"5445",1661,"""and it is--""  ""that miss flora millar, the lady who had caused the disturbance, has actually been arrested."
"5446",1661,"it appears that she was formerly a danseuse at the allegro, and that she has known the bridegroom for some years."
"5447",1661,"there are no further particulars, and the whole case is in your hands now--so far as it has been set forth in the public press."""
"5448",1661,"""and an exceedingly interesting case it appears to be."
"5449",1661,"i would not have missed it for worlds."
"5450",1661,"but there is a ring at the bell, watson, and as the clock makes it a few minutes after four, i have no doubt that this will prove to be our noble client."
"5451",1661,"do not dream of going, watson, for i very much prefer having a witness, if only as a check to my own memory."""
"5452",1661,"""lord robert st."
"5453",1661,"simon,"" announced our page-boy, throwing open the door."
"5454",1661,"a gentleman entered, with a pleasant, cultured face, high-nosed and pale, with something perhaps of petulance about the mouth, and with the steady, well-opened eye of a man whose pleasant lot it had ever been to command and to be obeyed."
"5455",1661,"his manner was brisk, and yet his general appearance gave an undue impression of age, for he had a slight forward stoop and a little bend of the knees as he walked."
"5456",1661,"his hair, too, as he swept off his very curly-brimmed hat, was grizzled round the edges and thin upon the top."
"5457",1661,"as to his dress, it was careful to the verge of foppishness, with high collar, black frock-coat, white waistcoat, yellow gloves, patent-leather shoes, and light-coloured gaiters."
"5458",1661,"he advanced slowly into the room, turning his head from left to right, and swinging in his right hand the cord which held his golden eyeglasses."
"5459",1661,"""good-day, lord st."
"5460",1661,"simon,"" said holmes, rising and bowing."
"5461",1661,"""pray take the basket-chair."
"5462",1661,"this is my friend and colleague, dr."
"5463",1661,"watson."
"5464",1661,"draw up a little to the fire, and we will talk this matter over."""
"5465",1661,"""a most painful matter to me, as you can most readily imagine, mr."
"5466",1661,"holmes."
"5467",1661,"i have been cut to the quick."
"5468",1661,"i understand that you have already managed several delicate cases of this sort, sir, though i presume that they were hardly from the same class of society."""
"5469",1661,"""no, i am descending."""
"5470",1661,"""i beg pardon."""
"5471",1661,"""my last client of the sort was a king."""
"5472",1661,"""oh, really!"
"5473",1661,"i had no idea."
"5474",1661,"and which king?"""
"5475",1661,"""the king of scandinavia."""
"5476",1661,"""what!"
"5477",1661,"had he lost his wife?"""
"5478",1661,"""you can understand,"" said holmes suavely, ""that i extend to the affairs of my other clients the same secrecy which i promise to you in yours."""
"5479",1661,"""of course!"
"5480",1661,"very right!"
"5481",1661,"very right!"
"5482",1661,"i'm sure i beg pardon."
"5483",1661,"as to my own case, i am ready to give you any information which may assist you in forming an opinion."""
"5484",1661,"""thank you."
"5485",1661,"i have already learned all that is in the public prints, nothing more."
"5486",1661,"i presume that i may take it as correct--this article, for example, as to the disappearance of the bride."""
"5487",1661,"lord st."
"5488",1661,"simon glanced over it."
"5489",1661,"""yes, it is correct, as far as it goes."""
"5490",1661,"""but it needs a great deal of supplementing before anyone could offer an opinion."
"5491",1661,"i think that i may arrive at my facts most directly by questioning you."""
"5492",1661,"""pray do so."""
"5493",1661,"""when did you first meet miss hatty doran?"""
"5494",1661,"""in san francisco, a year ago."""
"5495",1661,"""you were travelling in the states?"""
"5496",1661,"""yes."""
"5497",1661,"""did you become engaged then?"""
"5498",1661,"""no."""
"5499",1661,"""but you were on a friendly footing?"""
"5500",1661,"""i was amused by her society, and she could see that i was amused."""
"5501",1661,"""her father is very rich?"""
"5502",1661,"""he is said to be the richest man on the pacific slope."""
"5503",1661,"""and how did he make his money?"""
"5504",1661,"""in mining."
"5505",1661,"he had nothing a few years ago."
"5506",1661,"then he struck gold, invested it, and came up by leaps and bounds."""
"5507",1661,"""now, what is your own impression as to the young lady's--your wife's character?"""
"5508",1661,"the nobleman swung his glasses a little faster and stared down into the fire."
"5509",1661,"""you see, mr."
"5510",1661,"holmes,"" said he, ""my wife was twenty before her father became a rich man."
"5511",1661,"during that time she ran free in a mining camp and wandered through woods or mountains, so that her education has come from nature rather than from the schoolmaster."
"5512",1661,"she is what we call in england a tomboy, with a strong nature, wild and free, unfettered by any sort of traditions."
"5513",1661,"she is impetuous--volcanic, i was about to say."
"5514",1661,"she is swift in making up her mind and fearless in carrying out her resolutions."
"5515",1661,"on the other hand, i would not have given her the name which i have the honour to bear""--he gave a little stately cough--""had not i thought her to be at bottom a noble woman."
"5516",1661,"i believe that she is capable of heroic self-sacrifice and that anything dishonourable would be repugnant to her."""
"5517",1661,"""have you her photograph?"""
"5518",1661,"""i brought this with me."""
"5519",1661,"he opened a locket and showed us the full face of a very lovely woman."
"5520",1661,"it was not a photograph but an ivory miniature, and the artist had brought out the full effect of the lustrous black hair, the large dark eyes, and the exquisite mouth."
"5521",1661,"holmes gazed long and earnestly at it."
"5522",1661,"then he closed the locket and handed it back to lord st."
"5523",1661,"simon."
"5524",1661,"""the young lady came to london, then, and you renewed your acquaintance?"""
"5525",1661,"""yes, her father brought her over for this last london season."
"5526",1661,"i met her several times, became engaged to her, and have now married her."""
"5527",1661,"""she brought, i understand, a considerable dowry?"""
"5528",1661,"""a fair dowry."
"5529",1661,"not more than is usual in my family."""
"5530",1661,"""and this, of course, remains to you, since the marriage is a fait accompli?"""
"5531",1661,"""i really have made no inquiries on the subject."""
"5532",1661,"""very naturally not."
"5533",1661,"did you see miss doran on the day before the wedding?"""
"5534",1661,"""yes."""
"5535",1661,"""was she in good spirits?"""
"5536",1661,"""never better."
"5537",1661,"she kept talking of what we should do in our future lives."""
"5538",1661,"""indeed!"
"5539",1661,"that is very interesting."
"5540",1661,"and on the morning of the wedding?"""
"5541",1661,"""she was as bright as possible--at least until after the ceremony."""
"5542",1661,"""and did you observe any change in her then?"""
"5543",1661,"""well, to tell the truth, i saw then the first signs that i had ever seen that her temper was just a little sharp."
"5544",1661,"the incident however, was too trivial to relate and can have no possible bearing upon the case."""
"5545",1661,"""pray let us have it, for all that."""
"5546",1661,"""oh, it is childish."
"5547",1661,"she dropped her bouquet as we went towards the vestry."
"5548",1661,"she was passing the front pew at the time, and it fell over into the pew."
"5549",1661,"there was a moment's delay, but the gentleman in the pew handed it up to her again, and it did not appear to be the worse for the fall."
"5550",1661,"yet when i spoke to her of the matter, she answered me abruptly; and in the carriage, on our way home, she seemed absurdly agitated over this trifling cause."""
"5551",1661,"""indeed!"
"5552",1661,"you say that there was a gentleman in the pew."
"5553",1661,"some of the general public were present, then?"""
"5554",1661,"""oh, yes."
"5555",1661,"it is impossible to exclude them when the church is open."""
"5556",1661,"""this gentleman was not one of your wife's friends?"""
"5557",1661,"""no, no; i call him a gentleman by courtesy, but he was quite a common-looking person."
"5558",1661,"i hardly noticed his appearance."
"5559",1661,"but really i think that we are wandering rather far from the point."""
"5560",1661,"""lady st."
"5561",1661,"simon, then, returned from the wedding in a less cheerful frame of mind than she had gone to it."
"5562",1661,"what did she do on re-entering her father's house?"""
"5563",1661,"""i saw her in conversation with her maid."""
"5564",1661,"""and who is her maid?"""
"5565",1661,"""alice is her name."
"5566",1661,"she is an american and came from california with her."""
"5567",1661,"""a confidential servant?"""
"5568",1661,"""a little too much so."
"5569",1661,"it seemed to me that her mistress allowed her to take great liberties."
"5570",1661,"still, of course, in america they look upon these things in a different way."""
"5571",1661,"""how long did she speak to this alice?"""
"5572",1661,"""oh, a few minutes."
"5573",1661,"i had something else to think of."""
"5574",1661,"""you did not overhear what they said?"""
"5575",1661,"""lady st."
"5576",1661,"simon said something about 'jumping a claim.'"
"5577",1661,"she was accustomed to use slang of the kind."
"5578",1661,"i have no idea what she meant."""
"5579",1661,"""american slang is very expressive sometimes."
"5580",1661,"and what did your wife do when she finished speaking to her maid?"""
"5581",1661,"""she walked into the breakfast-room."""
"5582",1661,"""on your arm?"""
"5583",1661,"""no, alone."
"5584",1661,"she was very independent in little matters like that."
"5585",1661,"then, after we had sat down for ten minutes or so, she rose hurriedly, muttered some words of apology, and left the room."
"5586",1661,"she never came back."""
"5587",1661,"""but this maid, alice, as i understand, deposes that she went to her room, covered her bride's dress with a long ulster, put on a bonnet, and went out."""
"5588",1661,"""quite so."
"5589",1661,"and she was afterwards seen walking into hyde park in company with flora millar, a woman who is now in custody, and who had already made a disturbance at mr."
"5590",1661,"doran's house that morning."""
"5591",1661,"""ah, yes."
"5592",1661,"i should like a few particulars as to this young lady, and your relations to her."""
"5593",1661,"lord st."
"5594",1661,"simon shrugged his shoulders and raised his eyebrows."
"5595",1661,"""we have been on a friendly footing for some years--i may say on a very friendly footing."
"5596",1661,"she used to be at the allegro."
"5597",1661,"i have not treated her ungenerously, and she had no just cause of complaint against me, but you know what women are, mr."
"5598",1661,"holmes."
"5599",1661,"flora was a dear little thing, but exceedingly hot-headed and devotedly attached to me."
"5600",1661,"she wrote me dreadful letters when she heard that i was about to be married, and, to tell the truth, the reason why i had the marriage celebrated so quietly was that i feared lest there might be a scandal in the church."
"5601",1661,"she came to mr."
"5602",1661,"doran's door just after we returned, and she endeavoured to push her way in, uttering very abusive expressions towards my wife, and even threatening her, but i had foreseen the possibility of something of the sort, and i had two police fellows there in private clothes, who soon pushed her out again."
"5603",1661,"she was quiet when she saw that there was no good in making a row."""
"5604",1661,"""did your wife hear all this?"""
"5605",1661,"""no, thank goodness, she did not."""
"5606",1661,"""and she was seen walking with this very woman afterwards?"""
"5607",1661,"""yes."
"5608",1661,"that is what mr."
"5609",1661,"lestrade, of scotland yard, looks upon as so serious."
"5610",1661,"it is thought that flora decoyed my wife out and laid some terrible trap for her."""
"5611",1661,"""well, it is a possible supposition."""
"5612",1661,"""you think so, too?"""
"5613",1661,"""i did not say a probable one."
"5614",1661,"but you do not yourself look upon this as likely?"""
"5615",1661,"""i do not think flora would hurt a fly."""
"5616",1661,"""still, jealousy is a strange transformer of characters."
"5617",1661,"pray what is your own theory as to what took place?"""
"5618",1661,"""well, really, i came to seek a theory, not to propound one."
"5619",1661,"i have given you all the facts."
"5620",1661,"since you ask me, however, i may say that it has occurred to me as possible that the excitement of this affair, the consciousness that she had made so immense a social stride, had the effect of causing some little nervous disturbance in my wife."""
"5621",1661,"""in short, that she had become suddenly deranged?"""
"5622",1661,"""well, really, when i consider that she has turned her back--i will not say upon me, but upon so much that many have aspired to without success--i can hardly explain it in any other fashion."""
"5623",1661,"""well, certainly that is also a conceivable hypothesis,"" said holmes, smiling."
"5624",1661,"""and now, lord st."
"5625",1661,"simon, i think that i have nearly all my data."
"5626",1661,"may i ask whether you were seated at the breakfast-table so that you could see out of the window?"""
"5627",1661,"""we could see the other side of the road and the park."""
"5628",1661,"""quite so."
"5629",1661,"then i do not think that i need to detain you longer."
"5630",1661,"i shall communicate with you."""
"5631",1661,"""should you be fortunate enough to solve this problem,"" said our client, rising."
"5632",1661,"""i have solved it."""
"5633",1661,"""eh?"
"5634",1661,"what was that?"""
"5635",1661,"""i say that i have solved it."""
"5636",1661,"""where, then, is my wife?"""
"5637",1661,"""that is a detail which i shall speedily supply."""
"5638",1661,"lord st."
"5639",1661,"simon shook his head."
"5640",1661,"""i am afraid that it will take wiser heads than yours or mine,"" he remarked, and bowing in a stately, old-fashioned manner he departed."
"5641",1661,"""it is very good of lord st."
"5642",1661,"simon to honour my head by putting it on a level with his own,"" said sherlock holmes, laughing."
"5643",1661,"""i think that i shall have a whisky and soda and a cigar after all this cross-questioning."
"5644",1661,"i had formed my conclusions as to the case before our client came into the room."""
"5645",1661,"""my dear holmes!"""
"5646",1661,"""i have notes of several similar cases, though none, as i remarked before, which were quite as prompt."
"5647",1661,"my whole examination served to turn my conjecture into a certainty."
"5648",1661,"circumstantial evidence is occasionally very convincing, as when you find a trout in the milk, to quote thoreau's example."""
"5649",1661,"""but i have heard all that you have heard."""
"5650",1661,"""without, however, the knowledge of pre-existing cases which serves me so well."
"5651",1661,"there was a parallel instance in aberdeen some years back, and something on very much the same lines at munich the year after the franco-prussian war."
"5652",1661,"it is one of these cases--but, hullo, here is lestrade!"
"5653",1661,"good-afternoon, lestrade!"
"5654",1661,"you will find an extra tumbler upon the sideboard, and there are cigars in the box."""
"5655",1661,"the official detective was attired in a pea-jacket and cravat, which gave him a decidedly nautical appearance, and he carried a black canvas bag in his hand."
"5656",1661,"with a short greeting he seated himself and lit the cigar which had been offered to him."
"5657",1661,"""what's up, then?"""
"5658",1661,"asked holmes with a twinkle in his eye."
"5659",1661,"""you look dissatisfied."""
"5660",1661,"""and i feel dissatisfied."
"5661",1661,"it is this infernal st."
"5662",1661,"simon marriage case."
"5663",1661,"i can make neither head nor tail of the business."""
"5664",1661,"""really!"
"5665",1661,"you surprise me."""
"5666",1661,"""who ever heard of such a mixed affair?"
"5667",1661,"every clue seems to slip through my fingers."
"5668",1661,"i have been at work upon it all day."""
"5669",1661,"""and very wet it seems to have made you,"" said holmes laying his hand upon the arm of the pea-jacket."
"5670",1661,"""yes, i have been dragging the serpentine."""
"5671",1661,"""in heaven's name, what for?"""
"5672",1661,"""in search of the body of lady st."
"5673",1661,"simon."""
"5674",1661,"sherlock holmes leaned back in his chair and laughed heartily."
"5675",1661,"""have you dragged the basin of trafalgar square fountain?"""
"5676",1661,"he asked."
"5677",1661,"""why?"
"5678",1661,"what do you mean?"""
"5679",1661,"""because you have just as good a chance of finding this lady in the one as in the other."""
"5680",1661,"lestrade shot an angry glance at my companion."
"5681",1661,"""i suppose you know all about it,"" he snarled."
"5682",1661,"""well, i have only just heard the facts, but my mind is made up."""
"5683",1661,"""oh, indeed!"
"5684",1661,"then you think that the serpentine plays no part in the matter?"""
"5685",1661,"""i think it very unlikely."""
"5686",1661,"""then perhaps you will kindly explain how it is that we found this in it?"""
"5687",1661,"he opened his bag as he spoke, and tumbled onto the floor a wedding-dress of watered silk, a pair of white satin shoes and a bride's wreath and veil, all discoloured and soaked in water."
"5688",1661,"""there,"" said he, putting a new wedding-ring upon the top of the pile."
"5689",1661,"""there is a little nut for you to crack, master holmes."""
"5690",1661,"""oh, indeed!"""
"5691",1661,"said my friend, blowing blue rings into the air."
"5692",1661,"""you dragged them from the serpentine?"""
"5693",1661,"""no."
"5694",1661,"they were found floating near the margin by a park-keeper."
"5695",1661,"they have been identified as her clothes, and it seemed to me that if the clothes were there the body would not be far off."""
"5696",1661,"""by the same brilliant reasoning, every man's body is to be found in the neighbourhood of his wardrobe."
"5697",1661,"and pray what did you hope to arrive at through this?"""
"5698",1661,"""at some evidence implicating flora millar in the disappearance."""
"5699",1661,"""i am afraid that you will find it difficult."""
"5700",1661,"""are you, indeed, now?"""
"5701",1661,"cried lestrade with some bitterness."
"5702",1661,"""i am afraid, holmes, that you are not very practical with your deductions and your inferences."
"5703",1661,"you have made two blunders in as many minutes."
"5704",1661,"this dress does implicate miss flora millar."""
"5705",1661,"""and how?"""
"5706",1661,"""in the dress is a pocket."
"5707",1661,"in the pocket is a card-case."
"5708",1661,"in the card-case is a note."
"5709",1661,"and here is the very note."""
"5710",1661,"he slapped it down upon the table in front of him."
"5711",1661,"""listen to this: 'you will see me when all is ready."
"5712",1661,"come at once."
"5713",1661,"f.h.m.'"
"5714",1661,"now my theory all along has been that lady st."
"5715",1661,"simon was decoyed away by flora millar, and that she, with confederates, no doubt, was responsible for her disappearance."
"5716",1661,"here, signed with her initials, is the very note which was no doubt quietly slipped into her hand at the door and which lured her within their reach."""
"5717",1661,"""very good, lestrade,"" said holmes, laughing."
"5718",1661,"""you really are very fine indeed."
"5719",1661,"let me see it."""
"5720",1661,"he took up the paper in a listless way, but his attention instantly became riveted, and he gave a little cry of satisfaction."
"5721",1661,"""this is indeed important,"" said he."
"5722",1661,"""ha!"
"5723",1661,"you find it so?"""
"5724",1661,"""extremely so."
"5725",1661,"i congratulate you warmly."""
"5726",1661,"lestrade rose in his triumph and bent his head to look."
"5727",1661,"""why,"" he shrieked, ""you're looking at the wrong side!"""
"5728",1661,"""on the contrary, this is the right side."""
"5729",1661,"""the right side?"
"5730",1661,"you're mad!"
"5731",1661,"here is the note written in pencil over here."""
"5732",1661,"""and over here is what appears to be the fragment of a hotel bill, which interests me deeply."""
"5733",1661,"""there's nothing in it."
"5734",1661,"i looked at it before,"" said lestrade."
